date,value
2018-01-01,100.0030753833937
2018-01-02,104.85040175871528
2018-01-03,104.57800492082225
2018-01-04,100.52587659406397
2018-01-05,97.47091637368852
2018-01-06,93.61712674420221
2018-01-07,97.40570021490144
2018-01-08,104.7083471501991
2018-01-09,104.22940436545933
2018-01-10,105.06676298741253
2018-01-11,105.32942467332163
2018-01-12,100.84978227474647
2018-01-13,97.7069043528191
2018-01-14,96.27309783952388
2018-01-15,102.62505527853982
2018-01-16,108.53465246533183
2018-01-17,104.58963582476716
2018-01-18,104.28840161956863
2018-01-19,96.52718164029389
2018-01-20,95.53690458641861
2018-01-21,95.30667281003377
2018-01-22,103.41621915603474
2018-01-23,104.92721934064093
2018-01-24,109.92111416444838
2018-01-25,107.11010288930262
2018-01-26,102.09136349510064
2018-01-27,93.73963755472967
2018-01-28,99.82707117367875
2018-01-29,105.1371646948028
2018-01-30,109.62492956882888
2018-01-31,106.65446388011358
2018-02-01,106.75140011643781
2018-02-02,101.33034179638553
2018-02-03,99.21746811041488
2018-02-04,105.02383827335186
2018-02-05,104.42682381117766
2018-02-06,110.43674576215618
2018-02-07,113.85601791766211
2018-02-08,107.64057007461383
2018-02-09,104.63942461563914
2018-02-10,102.64572144794062
2018-02-11,103.64871721651717
2018-02-12,104.488078140294
2018-02-13,111.8005626415732
2018-02-14,116.12109119350632
2018-02-15,106.29725261783534
2018-02-16,108.11896353538187
2018-02-17,103.70579211543496
2018-02-18,102.90919000222074
2018-02-19,113.5608623540563
2018-02-20,114.51021182961786
2018-02-21,110.70515956781135
2018-02-22,111.3155087125957
2018-02-23,108.36084970657258
2018-02-24,103.86835082392352
2018-02-25,107.13709060322982
2018-02-26,109.29430093120453
2018-02-27,115.1570582176836
2018-02-28,118.16745267703945
2018-03-01,110.29100350503971
2018-03-02,108.26088387588067
2018-03-03,103.9987184488228
2018-03-04,106.54724101199444
2018-03-05,107.27424606568147
2018-03-06,112.80452111259774
2018-03-07,114.8265094933847
2018-03-08,114.9547646128752
2018-03-09,111.32546125495651
2018-03-10,102.53904582614783
2018-03-11,104.91469244063103
2018-03-12,112.51291671785523
2018-03-13,109.90620134556089
2018-03-14,114.77445852808326
2018-03-15,113.0607932406934
2018-03-16,112.18174065092319
2018-03-17,108.12868860766126
2018-03-18,106.62097593311898
2018-03-19,110.4922139437769
2018-03-20,114.75993486432681
2018-03-21,120.21945481970897
2018-03-22,112.69217632552022
2018-03-23,108.71812072571547
2018-03-24,107.70457669698362
2018-03-25,107.53473753260259
2018-03-26,111.29775457209591
2018-03-27,112.95715861227858
2018-03-28,116.71826278220668
2018-03-29,112.96919924020108
2018-03-30,112.68798576845684
2018-03-31,108.7305595612996
2018-04-01,108.03039326903847
2018-04-02,113.69533159068037
2018-04-03,115.10536869580041
2018-04-04,119.56938378109146
2018-04-05,114.23592940804606
2018-04-06,111.38166819784973
2018-04-07,104.00042268370207
2018-04-08,109.06654910228667
2018-04-09,107.89225842172718
2018-04-10,110.9344228534399
2018-04-11,116.22491737351456
2018-04-12,112.02602222183583
2018-04-13,110.33916680014443
2018-04-14,112.82482384945835
2018-04-15,106.0853220091964
2018-04-16,110.49725180996953
2018-04-17,116.46022085857679
2018-04-18,118.12230096696139
2018-04-19,113.71825133362185
2018-04-20,109.27748201905476
2018-04-21,108.81229714203064
2018-04-22,109.2876335702111
2018-04-23,109.27628127987798
2018-04-24,115.5323477643338
2018-04-25,116.74191518369285
2018-04-26,111.26744162130366
2018-04-27,110.16687051833063
2018-04-28,104.6169193717323
2018-04-29,110.10454130818307
2018-04-30,112.0098239922347
2018-05-01,115.60217859197083
2018-05-02,114.80601173238
2018-05-03,113.21844222395664
2018-05-04,104.11581101825246
2018-05-05,103.50795302596904
2018-05-06,108.13806451051886
2018-05-07,105.74523895443009
2018-05-08,117.01642074329422
2018-05-09,111.4218062895214
2018-05-10,114.89294898495787
2018-05-11,106.46543960892988
2018-05-12,107.73602784059186
2018-05-13,106.99370295254728
2018-05-14,106.64342408365701
2018-05-15,117.42533949483345
2018-05-16,118.77782003173738
2018-05-17,112.20725954954929
2018-05-18,107.24945764830123
2018-05-19,104.72858315732773
2018-05-20,103.55302068082237
2018-05-21,112.54167728791246
2018-05-22,112.24030984253598
2018-05-23,114.32627629002167
2018-05-24,109.65511840306021
2018-05-25,105.62180406531232
2018-05-26,101.1730946438251
2018-05-27,108.359421787529
2018-05-28,108.62280407973233
2018-05-29,115.21240135801365
2018-05-30,113.67514965439412
2018-05-31,109.07775151479092
2018-06-01,105.53378016245166
2018-06-02,102.11873598622354
2018-06-03,104.37724938668674
